MC喊麦DJ,#genre#
麦铛铛重低音英文电音,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0802/2024%20MC%E9%BA%A6%E9%93%9B%E9%93%9B%20-%20%E9%87%8D%E4%BD%8E%E9%9F%B3%E8%8B%B1%E6%96%87%E7%94%B5%E9%9F%B3%E5%96%8A%E9%BA%A6%20%E8%B5%B5%E5%9B%9B%E5%B0%8F%E5%93%81%E5%BC%80%E5%9C%BA.mp4
麦铛铛啪啪啪,https://320.82dj.com/hanmaidj/64Kbps/linglei/2024/0719/2024%20MC%E9%BA%A6%E9%93%9B%E9%93%9B%20-%20%E5%95%AA%E5%95%AA%E5%95%AA.mp4
麦铛铛不醉DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0728/2024%20MC%E9%BA%A6%E9%93%9B%E9%93%9B%20-%20%E4%B8%8D%E9%86%89DJ.mp4
麦铛铛电音音乐电波,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0715/MC%E9%BA%A6%E9%93%9B%E9%93%9B%20-%20%E7%94%B5%E9%9F%B3%E9%9F%B3%E4%B9%90%E7%94%B5%E6%B3%A2%20%E5%86%B0%E9%9B%AA%E5%A8%B1%E4%B9%90%E7%BD%91.mp4 
麦铛铛两只小蜜蜂DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0715/MC%E9%BA%A6%E9%93%9B%E9%93%9B%20-%20%E4%B8%A4%E5%8F%AA%E5%B0%8F%E8%9C%9C%E8%9C%82DJ.mp4
麦铛铛卜卦DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0519/2024%20MC%E9%BA%A6%E9%93%9B%E9%93%9B%20-%20%E5%8D%9C%E5%8D%A6DJ.mp4
麦铛铛冬天里的一把火,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0501/2024%20MC%E9%BA%A6%E9%93%9B%E9%93%9B%20-%20%E5%86%AC%E5%A4%A9%E9%87%8C%E7%9A%84%E4%B8%80%E6%8A%8A%E7%81%AB(DJ%E7%89%88)%20%E4%B8%AD%E6%96%87%E5%95%86%E4%B8%9A%E5%96%8A%E9%BA%A6.mp4
麦铛铛饿狼传说DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0501/2024%20MC%E9%BA%A6%E9%93%9B%E9%93%9B%20-%20%E9%A5%BF%E7%8B%BC%E4%BC%A0%E8%AF%B4DJ%20%E4%B8%AD%E6%96%87%E5%95%86%E4%B8%9A%E5%96%8A%E9%BA%A6.mp4
麦铛铛繁星点点DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0501/2024%20MC%E9%BA%A6%E9%93%9B%E9%93%9B%20-%20%E7%B9%81%E6%98%9F%E7%82%B9%E7%82%B9DJ%20%E6%96%B0%E5%B9%B4%E7%A5%9D%E7%A6%8F%E5%96%8A%E9%BA%A6.mp4
麦铛铛出卖我DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0301/MC%E9%BA%A6%E9%93%9B%E9%93%9B%20-%20%E5%87%BA%E5%8D%96%E6%88%91DJ%20%E5%86%B0%E9%9B%AA%E5%A8%B1%E4%B9%90%E7%BD%91.mp4
麦铛铛大情歌DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0301/MC%E9%BA%A6%E9%93%9B%E9%93%9B%20-%20%E5%A4%A7%E6%83%85%E6%AD%8CDJ%20MC%E8%88%9E%E6%9B%B2%E7%BD%91.mp4
麦铛铛带你潇洒带你嗨DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0301/2024%20MC%E9%BA%A6%E9%93%9B%E9%93%9B%20-%20%E5%B8%A6%E4%BD%A0%E6%BD%87%E6%B4%92%E5%B8%A6%E4%BD%A0%E5%97%A8DJ%20%E4%B8%AD%E6%96%87%E5%95%86%E4%B8%9A%E5%96%8A%E9%BA%A6.mp4
麦铛铛李白DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0605/2024%20MC%E9%BA%A6%E9%93%9B%E9%93%9B%20-%20%E6%9D%8E%E7%99%BDDJ%20%E4%B8%AD%E6%96%87DJ%E8%88%9E%E6%9B%B2%E5%96%8A%E9%BA%A6.mp4
七羽红日粤语,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0420/Mc%E4%B8%83%E7%BE%BD%20-%20%E7%BA%A2%E6%97%A5%E7%B2%A4%E8%AF%AD%E6%AD%8C%E5%96%8A%E9%BA%A6.mp4
七羽男人花DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1210/2025MC%E4%B8%83%E7%BE%BD%20-%20%E7%94%B7%E4%BA%BA%E8%8A%B1DJ%E4%B8%AD%E6%96%87%E5%96%8A%E9%BA%A6.mp4
七羽金达莱花DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1210/MC%E4%B8%83%E7%BE%BD%20-%20%E9%87%91%E8%BE%BE%E8%8E%B1%E8%8A%B1DJ%E7%88%86%E9%9F%B3%E5%96%8A%E9%BA%A6.mp4
七羽冬天里的一把火,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1101/2024MC%E4%B8%83%E7%BE%BD%20-%20%E5%86%AC%E5%A4%A9%E9%87%8C%E7%9A%84%E4%B8%80%E6%8A%8A%E7%81%ABdj.mp4
七羽黄昏DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0728/MC%E4%B8%83%E7%BE%BD%20-%20%E9%BB%84%E6%98%8FDJ%20%E8%80%81%E6%AD%8C%E5%96%8A%E9%BA%A6.mp4
七羽广告歌,https://320.82dj.com/hanmaidj/64Kbps/linglei/2024/0501/MC%E4%B8%83%E7%BE%BD%20-%20%E5%B9%BF%E5%91%8A%E6%AD%8C.mp4
七羽来生不分手,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0301/MC%E4%B8%83%E7%BE%BD%20-%20%E6%9D%A5%E7%94%9F%E4%B8%8D%E5%88%86%E6%89%8B%20%E5%B9%B8%E7%A6%8F%E6%91%A9%E5%A4%A9%E8%BD%AE.mp4
七羽王者荣耀喊麦,https://320.82dj.com/hanmaidj/64Kbps/linglei/2024/0724/2024%20MC%E4%B8%83%E7%BE%BD%20-%20%E7%8E%8B%E8%80%85%E8%8D%A3%E8%80%80%E5%96%8A%E9%BA%A6%20%E7%8E%8B%E8%80%85%E5%BD%92%E6%9D%A5.mp4
七羽将军与妓,https://320.82dj.com/hanmaidj/64Kbps/linglei/2024/0514/MC%E4%B8%83%E7%BE%BD%20-%20%E5%B0%86%E5%86%9B%E4%B8%8E%E5%A6%93.mp4
七羽再见当初那份爱,https://320.82dj.com/hanmaidj/64Kbps/linglei/2024/1101/MC%E4%B8%83%E7%BE%BD%20MC%E8%B5%B5%E5%B0%8F%E6%B6%A3%20-%20%E5%86%8D%E8%A7%81%E5%BD%93%E5%88%9D%E9%82%A3%E4%BB%BD%E7%88%B1.mp4
牙牙乐闯码头,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1101/2024%20MC%E7%89%99%E7%89%99%E4%B9%90%20-%20%E9%97%AF%E7%A0%81%E5%A4%B4.mp4
牙牙乐七滴眼泪,https://320.82dj.com/hanmaidj/64Kbps/linglei/2024/1101/MC%E7%89%99%E7%89%99%E4%B9%90%20-%20%E4%B8%83%E6%BB%B4%E7%9C%BC%E6%B3%AA.mp4
牙牙乐温柔与霸道,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1101/2024%20MC%E7%89%99%E7%89%99%E4%B9%90%20-%20%E6%B8%A9%E6%9F%94%E4%B8%8E%E9%9C%B8%E9%81%93.mp4
牙牙乐没有钱你会爱我吗,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0115/MC%E7%89%99%E4%B9%90%20-%20%E6%B2%A1%E6%9C%89%E9%92%B1%E4%BD%A0%E4%BC%9A%E7%88%B1%E6%88%91%E5%90%97.mp4
六月对错DJ版喊麦,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1210/2025%20MC%E5%85%AD%E6%9C%88-%20%E5%AF%B9%E9%94%99DJ%E7%89%88%E5%96%8A%E9%BA%A6.mp4
六月飞吖飞喊麦,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1210/2025MC%E5%85%AD%E6%9C%88%20-%20%E9%A3%9E%E5%90%96%E9%A3%9E%20%E5%96%8A%E9%BA%A6DJ%E7%BD%91.mp4
六月师徒连麦,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1210/MC6%E6%9C%88%20MC%E6%B0%B4%E9%9D%99%E8%8A%B7%20-%20%E4%B8%8E%E7%BE%8E%E5%A5%B3%E7%88%B1%E5%BE%92%20%E5%B8%88%E5%BE%92%E8%BF%9E%E9%BA%A6%E5%96%8A%E9%BA%A6.mp4
六月激情水毒,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1101/MC%E5%85%AD%E6%9C%88%20-%20%E6%BF%80%E6%83%85%E6%B0%B4%E6%AF%92%20%E8%8A%99%E8%93%89%E5%87%BA%E6%B0%B4%20%E9%9F%A9%E6%AF%92%20%E6%9D%A5%E7%94%9F%E4%B8%8D%E5%88%86%E6%89%8B.mp4
六月金哒莱花,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1101/MC%E5%85%AD%E6%9C%88%20-%20%E9%87%91%E5%93%92%E8%8E%B1%E8%8A%B1.mp4
六月爱音乐,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1010/2024%20MC%E5%85%AD%E6%9C%88%20-%20%E7%88%B1%E9%9F%B3%E4%B9%90.mp4
六月爱上你我傻乎乎,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0925/2024MC%E5%85%AD%E6%9C%88%20-%20%E7%88%B1%E4%B8%8A%E4%BD%A0%E6%88%91%E5%82%BB%E4%B9%8E%E4%B9%8Edj%E7%89%88.mp4
六月不要在脸上流下眼泪,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0802/2024%20MC%E5%85%AD%E6%9C%88%20-%20%E4%B8%8D%E8%A6%81%E5%9C%A8%E8%84%B8%E4%B8%8A%E6%B5%81%E4%B8%8B%E7%9C%BC%E6%B3%AA.mp4
六月喊麦DJ网小串烧,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0115/MC6%E6%9C%88%20-%20%E5%96%8A%E9%BA%A6DJ%E7%BD%91%E5%B0%8F%E4%B8%B2%E7%83%A7.mp4
小依泡沫,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1210/2025MC%E5%B0%8F%E4%BE%9D%20-%20%E6%B3%A1%E6%B2%ABdj.mp4
小依快来找你妹,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1101/MC%E5%B0%8F%E4%BE%9D%20-%20%E5%BF%AB%E6%9D%A5%E6%89%BE%E4%BD%A0%E5%A6%B9dj.mp4
小依菊花爆满山,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1101/MC%E5%B0%8F%E4%BE%9D%20-%20%E8%8F%8A%E8%8A%B1%E7%88%86%E6%BB%A1%E5%B1%B1.mp4
小依姑娘我爱上了你,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1101/2024%20MC%E5%B0%8F%E4%BE%9D%20-%20%E5%A7%91%E5%A8%98%E6%88%91%E7%88%B1%E4%B8%8A%E4%BA%86%E4%BD%A0.mp4
小U哈八连杀,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1010/MC%E5%B0%8Fu%E5%93%88%20-%20%E5%85%AB%E8%BF%9E%E6%9D%80.mp4
小U哈那一夜,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0605/Mc%E5%B0%8FU%E5%93%88%20-%20%E9%82%A3%E4%B8%80%E5%A4%9CDJ%E5%96%8A%E9%BA%A6.mp4
小U哈擦皮鞋,https://320.82dj.com/hanmaidj/64Kbps/linglei/2024/0514/MC%E5%B0%8FU%E5%93%88%20-%20%E6%93%A6%E7%9A%AE%E9%9E%8B.mp4
小U哈雨花石,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0501/2024%20MC%E5%B0%8FU%E5%93%88%20-%20%E9%9B%A8%E8%8A%B1%E7%9F%B3%20%E4%B8%AD%E6%96%87DJ%E5%96%8A%E9%BA%A6.mp4
小U哈梦回云南,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1210/20285%20MC%E5%B0%8FU%E5%93%88%20-%20%E6%A2%A6%E5%9B%9E%E4%BA%91%E5%8D%97DJ.mp4
小U哈朋友的酒,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0301/MC%E5%B0%8Fu%E5%93%88%20-%20%E6%9C%8B%E5%8F%8B%E7%9A%84%E9%85%92DJ%20%E8%BD%A6%E8%BD%BD%E5%96%8A%E9%BA%A6.mp4
小U哈花花宇宙,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0925/2024%20MC%E5%B0%8Fu%E5%93%88%20-%20%E8%8A%B1%E8%8A%B1%E5%AE%87%E5%AE%99DJ%20%E5%86%B0%E9%9B%AA%E6%88%98%E6%AD%8C%E7%BD%91.mp4
小U哈为爱乞讨,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0519/2024%20MC%E5%B0%8FU%E5%93%88%20-%20%E4%B8%BA%E7%88%B1%E4%B9%9E%E8%AE%A8DJ.mp4
小U哈午夜嗨曲,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0802/2024MC%E5%B0%8Fu%E5%93%88%20-%20%E5%8D%88%E5%A4%9C%E5%97%A8%E6%9B%B2.mp4
小U哈如果寂寞了,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1101/2024%20MC%E5%B0%8FU%E5%93%88%20-%20%E5%A6%82%E6%9E%9C%E5%AF%82%E5%AF%9E%E4%BA%86DJ.mp4
小U哈朋友陪你醉,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1101/2024MC%E5%B0%8FU%E5%93%88%20-%20%E6%9C%8B%E5%8F%8B%E9%99%AA%E4%BD%A0%E9%86%89DJ.mp4
小U哈爱拼才能赢,https://320.82dj.com/hanmaidj/64Kbps/linglei/2024/1210/2025MC%E5%B0%8Fu%E5%93%88%20-%20%E7%88%B1%E6%8B%BC%E6%89%8D%E8%83%BD%E8%B5%A2.mp4
小U哈我是神经病,https://320.82dj.com/hanmaidj/64Kbps/linglei/2024/0625/2024%20MC%E5%B0%8FU%E5%93%88%20-%20%E6%88%91%E6%98%AF%E7%A5%9E%E7%BB%8F%E7%97%85.mp4
MC洪磊 - 谁,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0420/MC%E6%B4%AA%E7%A3%8A%20-%20%E8%B0%81.mp4
MC洪磊 - 赌,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1210/2025MC%E6%B4%AA%E7%A3%8A%20-%20%E8%B5%8C.mp4
MC洪磊 - 再见,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0420/MC%E6%B4%AA%E7%A3%8A%20-%20%E5%86%8D%E8%A7%81.mp4
MC洪磊别知己,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0715/2024%20MC%E6%B4%AA%E7%A3%8A%20-%20%E5%88%AB%E7%9F%A5%E5%B7%B1%20%E4%B8%AD%E6%96%87DJ%E5%96%8A%E9%BA%A6.mp4
MC洪磊明月夜,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0420/MC%E6%B4%AA%E7%A3%8A%20-%20%E6%98%8E%E6%9C%88%E5%A4%9C.mp4
MC洪磊大风吹,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0635/MC%E6%B4%AA%E7%A3%8A%20-%20%E5%A4%A7%E9%A3%8E%E5%90%B9%20%E9%82%A3%E5%B0%B1%E8%BF%99%E6%A0%B7%E5%90%A7.mp4
MC洪磊阿衣莫,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1101/2024%20MC%E6%B4%AA%E7%A3%8A%20-%20%E9%98%BF%E8%A1%A3%E8%8E%AB%20%E6%8A%96%E9%9F%B3%E4%B8%AD%E6%96%87DJ%E5%96%8A%E9%BA%A6.mp4
MC洪磊风的季节,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0115/MC%E6%B4%AA%E7%A3%8A%20-%20%E9%A3%8E%E7%9A%84%E5%AD%A3%E8%8A%82.mp4
MC洪磊凤凰展翅,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0115/MC%E6%B4%AA%E7%A3%8A%20-%20%E5%87%A4%E5%87%B0%E5%B1%95%E7%BF%85.mp4
MC洪磊多年以后,https://320.82dj.com/hanmaidj/64Kbps/linglei/2024/0719/2024%20MC%E6%B4%AA%E7%A3%8A%20-%20%E5%A4%9A%E5%B9%B4%E4%BB%A5%E5%90%8E.mp4
MC洪磊鳌拜鳌,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1210/2025MC%E6%B4%AA%E7%A3%8A%20-%20%E9%B3%8C%E6%8B%9C%E9%B3%8C%E6%8B%9C%E9%B3%8C%E6%8B%9C%E6%8B%9C.mp4
MC洪磊2018社会嗑,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0115/MC%E6%B4%AA%E7%A3%8A%20-%202018%E7%A4%BE%E4%BC%9A%E5%97%91.mp4
MC洪磊可可托海的牧羊人,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1010/2024%20MC%E6%B4%AA%E7%A3%8A%20-%20%E5%8F%AF%E5%8F%AF%E6%89%98%E6%B5%B7%E7%9A%84%E7%89%A7%E7%BE%8A%E4%BA%BA.mp4
MC洪磊唱着情歌流着泪,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0635/MC%E6%B4%AA%E7%A3%8A%20-%20%E5%94%B1%E7%9D%80%E6%83%85%E6%AD%8C%E6%B5%81%E7%9D%80%E6%B3%AA.mp4
MC九局你做了别人的小三,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0635/MC%E4%B9%9D%E5%B1%80%20-%20%E4%BD%A0%E5%81%9A%E4%BA%86%E5%88%AB%E4%BA%BA%E7%9A%84%E5%B0%8F%E4%B8%89DJ.mp4
MC九局啦啦爱DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1210/2025MC%E4%B9%9D%E5%B1%80%20-%20%E5%95%A6%E5%95%A6%E7%88%B1DJ.mp4
MC九局断了爱情的念头,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1210/MC%E4%B9%9D%E5%B1%80%20-%20%E6%96%AD%E4%BA%86%E7%88%B1%E6%83%85%E7%9A%84%E5%BF%B5%E5%A4%B4DJ.mp4
MC九局两只蝴蝶DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1210/MC%E4%B9%9D%E5%B1%80%20-%20%E4%B8%A4%E5%8F%AA%E8%9D%B4%E8%9D%B6DJ%E5%96%8A%E9%BA%A6.mp4
MC九局断情笔,https://320.82dj.com/hanmaidj/64Kbps/linglei/2024/1101/2024MC%E4%B9%9D%E5%B1%80%20-%20%E6%96%AD%E6%83%85%E7%AC%94.mp4
MC九局凤舞九天,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1101/MC%E4%B9%9D%E5%B1%80%20-%20%E5%87%A4%E8%88%9E%E4%B9%9D%E5%A4%A9%20%E7%BB%8F%E5%85%B8%E5%9B%9E%E9%A1%BE%E5%86%8D%E7%8E%B0.mp4
MC九局一人饮酒醉,https://320.82dj.com/hanmaidj/64Kbps/linglei/2024/0729/2024MC%E4%B9%9D%E5%B1%80%20-%20%E4%B8%80%E4%BA%BA%E9%A5%AE%E9%85%92%E9%86%89.mp4
MC九局九妹DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0728/MC%E4%B9%9D%E5%B1%80%20-%20%E4%B9%9D%E5%A6%B9DJ%20%E4%B8%AD%E6%96%87%E5%96%8A%E9%BA%A6%E4%B8%93%E8%BE%91.mp4
MC九局MC佳瑶,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0728/MC%E4%B9%9D%E5%B1%80%20MC%E4%BD%B3%E7%91%B6%20MC%E6%B0%B4%E8%A7%82%E9%9F%B3%20-%20%E8%BF%9E%E9%BA%A6%E4%B8%89%E9%87%8D%E7%88%86%E7%82%B8.mp4
MC九局错措错DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0301/MC%E4%B9%9D%E5%B1%80%20-%20%E9%94%99%E6%8E%AA%E9%94%99DJ%20%E6%88%98%E6%AD%8C%E7%BD%91%E4%B8%AD%E6%96%87%E5%95%86%E4%B8%9A%E5%96%8A%E9%BA%A6.mp4
MC九局哥们DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0925/2024%20MC%E4%B9%9D%E5%B1%80%20-%20%E5%93%A5%E4%BB%ACDJ.mp4
MC九局梦想,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0802/2024%20MC%E4%B9%9D%E5%B1%80%20-%20%E6%A2%A6%E6%83%B3.mp4
MC九局哥唱的是寂寞DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0925/MC%E4%B9%9D%E5%B1%80%20-%20%E5%93%A5%E5%94%B1%E7%9A%84%E6%98%AF%E5%AF%82%E5%AF%9EDJ.mp4
MC水观音性感不是骚,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0420/MC%E6%B0%B4%E8%A7%82%E9%9F%B3%20-%20%E6%80%A7%E6%84%9F%E4%B8%8D%E6%98%AF%E9%AA%9ADJ.mp4
MC水观音芙蓉出水,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1101/2024MC%E6%B0%B4%E8%A7%82%E9%9F%B3%20-%20%E8%8A%99%E8%93%89%E5%87%BA%E6%B0%B4%20%E6%88%90%E5%90%8D%E9%BA%A6%E7%8E%B0%E5%9C%BA%E5%96%8A%E9%BA%A6.mp4
MC水观音十八摸现场喊麦,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1010/MC%E6%B0%B4%E8%A7%82%E9%9F%B3%20-%20%E5%8D%81%E5%85%AB%E6%91%B8%20YY%E7%8E%B0%E5%9C%BA%E5%96%8A%E9%BA%A6.mp4
MC水观音我没有犯错DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1010/MC%E6%B0%B4%E8%A7%82%E9%9F%B3%20-%20%E6%88%91%E6%B2%A1%E6%9C%89%E7%8A%AF%E9%94%99DJ.mp4
MC水观音渴死的驴,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0728/2024MC%E6%B0%B4%E8%A7%82%E9%9F%B3%20-%20%E6%B8%B4%E6%AD%BB%E7%9A%84%E9%A9%B4.mp4
MC水观音眉飞色舞DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0728/2024MC%E6%B0%B4%E8%A7%82%E9%9F%B3%20-%20%E7%9C%89%E9%A3%9E%E8%89%B2%E8%88%9EDJ.mp4
MC水观音朋友的酒DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0615/2024%20MC%E6%B0%B4%E8%A7%82%E9%9F%B3%20-%20%E6%9C%8B%E5%8F%8B%E7%9A%84%E9%85%92DJ.mp4
MC水观音秋月无边,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0605/2024%20MC%E6%B0%B4%E8%A7%82%E9%9F%B3%20-%20%E7%A7%8B%E6%9C%88%E6%97%A0%E8%BE%B9.mp4
MC水观音预谋,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0605/2024MC%E6%B0%B4%E8%A7%82%E9%9F%B3%20-%20%E9%A2%84%E8%B0%8B%20%E4%B8%83%E5%A4%95%E7%88%B1%E6%83%85%E6%81%8B%E7%88%B1%E5%96%8A%E9%BA%A6.mp4 
MC水观音恋曲1990,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/0605/MC%E6%B0%B4%E8%A7%82%E9%9F%B3%20-%20%E6%81%8B%E6%9B%B21990%E7%BB%8F%E5%85%B8%E5%96%8A%E9%BA%A6.mp4
MC水观音他曾是个王者,https://320.82dj.com/hanmaidj/64Kbps/linglei/2024/0529/MC%E6%B0%B4%E8%A7%82%E9%9F%B3%20-%20%E4%BB%96%E6%9B%BE%E6%98%AF%E4%B8%AA%E7%8E%8B%E8%80%85%20%E5%90%8E%E6%9D%A5%E8%AE%A9%E8%BD%A6%E5%B9%A2%E4%BA%86.mp4
MC佳佳路灯下的小姑娘,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1101/2024%20MC%E4%BD%B3%E4%BD%B3%20-%20%E8%B7%AF%E7%81%AF%E4%B8%8B%E7%9A%84%E5%B0%8F%E5%A7%91%E5%A8%98.mp4
MC佳佳宠你疼你不惯你,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1210/2025MC%E4%BD%B3%E4%BD%B3%20-%20%E5%AE%A0%E4%BD%A0%E7%96%BC%E4%BD%A0%E4%B8%8D%E6%83%AF%E4%BD%A0Dj.mp4
MC佳佳旧的不去新的不来,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1010/2024%20MC%E4%BD%B3%E4%BD%B3%20-%20%E6%97%A7%E7%9A%84%E4%B8%8D%E5%8E%BB%E6%96%B0%E7%9A%84%E4%B8%8D%E6%9D%A5Dj.mp4
MC小玉此刻你听好了,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0115/MC%E5%B0%8F%E7%8E%89%20-%20%E5%96%8A%E9%BA%A6%20%E6%AD%A4%E5%88%BB%E4%BD%A0%E5%90%AC%E5%A5%BD%E4%BA%86dj%20%E5%A5%B3%E9%BA%A6.mp4
MC小玉回忆总想哭,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0115/MC%E5%B0%8F%E7%8E%89%20-%20%E5%A7%9C%E7%8E%89%E9%98%B3%E7%BB%8F%E5%85%B8%E6%AD%8C%E6%9B%B2%E5%9B%9E%E5%BF%86%E6%80%BB%E6%83%B3%E5%93%ADdj%E5%96%8A%E9%BA%A6%E7%89%88.mp4
MC小玉喊麦DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0635/MC%E5%B0%8F%E7%8E%89%20-%20%E5%96%8A%E9%BA%A6%20%E7%88%B7%E4%BB%AC%E5%88%AB%E8%AF%B4%E7%B4%AFDJ%20.mp4
MC小玉车载CD喊麦,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2025/0635/MC%E5%B0%8F%E7%8E%89%20-%20%E5%96%8A%E9%BA%A6%20%E7%88%B7%E4%BB%AC%E5%88%AB%E8%AF%B4%E7%B4%AFDJ%20.mp4
MC小爱情飞不到天堂,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1210/MC%E5%B0%8F%E7%8E%89%20-%20%E7%88%B1%E6%83%85%E9%A3%9E%E4%B8%8D%E5%88%B0%E5%A4%A9%E5%A0%82DJ.mp4
MC小玉够兄弟DJ,https://320.82dj.com/hanmaidj/64Kbps/mchanmai/2024/1210/2025%20MC%E5%B0%8F%E7%8E%89%20-%20%E5%A4%9F%E5%85%84%E5%BC%9FDJ.mp4
MC小黎DJ火柴狂嗨2,https://320.82dj.com/hanmaidj/64Kbps/chuanshao/2025/0420/MC%E5%B0%8F%E9%BB%8E%20-%20%E5%AF%8C%E6%BA%90%E7%8E%B0%E5%9C%BA%E7%AC%AC%E4%B8%80%E8%BE%91A%20.mp4
